"Date","GOOG","MSFT","MRK","IDU"
2017-10-30,50.8555,83.89,52.7991,68.975
2017-10-27,50.9635,83.81,56.2058,69.01
2017-10-26,48.628,78.76,59.8248,68.585
2017-10-25,48.6665,78.63,60.2687,68.515
2017-10-24,48.527,78.86,60.9057,68.775
2017-10-23,48.4225,78.83,61.1856,68.77
2017-10-20,49.41,78.81,61.6488,68.765
2017-10-19,49.2225,77.91,61.5233,68.68
2017-10-18,49.6405,77.61,61.2917,68.035
2017-10-17,49.609,77.59,61.0118,68.085
2017-10-16,49.6,77.65,61.1276,67.71
2017-10-13,49.484,77.49,61.1759,67.835
2017-10-12,49.3915,77.12,61.6005,68.335
2017-10-11,49.4625,76.42,61.5523,67.98
2017-10-10,48.63,76.29,62.2085,67.7
2017-10-09,48.85,76.29,62.0831,67.05
2017-10-06,48.9445,76,62.2954,66.95
2017-10-05,48.498,75.97,62.3436,67.03
2017-10-04,47.584,74.69,62.3436,67.08
2017-10-03,47.8895,74.26,62.1217,66.465
2017-10-02,47.6635,74.61,62.2954,66.64
2017-09-29,47.9555,74.49,61.7935,66.455
2017-09-28,47.475,73.87,62.0445,66.63
2017-09-27,47.2245,73.85,62.3147,66.38
2017-09-26,46.243,73.26,62.498,67.19
2017-09-25,46.0485,73.26,62.9034,67.7
2017-09-22,46.4265,74.41,62.8551,67.17
2017-09-21,46.6225,74.21,63.3087,67.615
2017-09-20,46.579,74.94,63.4921,67.655
2017-09-19,46.0905,75.44,63.6465,68.205
2017-09-18,45.75,75.16,63.6851,68.345
2017-09-15,46.0145,75.31,63.8492,68.96
2017-09-14,46.2555,74.77,63.8105,68.885
2017-09-13,46.7545,75.21,63.1639,68.34
2017-09-12,46.6035,74.68,63.1736,68.665
2017-09-11,46.454,74.76,62.8551,69.86
2017-09-08,46.325,73.98,62.0252,69.25
2017-09-07,46.7975,74.34,62.0734,68.905
2017-09-06,46.3905,73.4,61.7646,68.38
2017-09-05,46.4225,73.61,61.3979,68.73
2017-09-01,46.867,73.94,61.6005,68.595
2017-08-31,46.9665,74.77,61.6295,68.73
2017-08-30,46.4785,74.01,60.9153,68.715
2017-08-29,46.0645,73.05,60.9153,68.99
2017-08-28,45.6905,72.83,61.1083,69.085
2017-08-25,45.7945,72.82,60.7416,68.97
2017-08-24,46.064,72.69,60.5197,68.79
2017-08-23,46.35,72.72,59.9792,68.82
2017-08-22,46.2345,73.16,60.2398,68.575
2017-08-21,45.333,72.15,59.8055,68.355
2017-08-18,45.5335,72.49,59.3423,68.155
2017-08-17,45.549,72.4,59.68,67.74
2017-08-16,46.348,73.65,60.51,68.275
2017-08-15,46.111,73.22,60.317,67.975
2017-08-14,46.1335,73.59,60.481,67.655
2017-08-11,45.7195,72.5,60.2012,67.26
2017-08-10,45.362,71.41,60.0082,67.65
2017-08-09,46.145,72.47,60.3073,67.455
2017-08-08,46.3395,72.79,60.1433,67.815
2017-08-07,46.468,72.4,60.6451,67.44
2017-08-04,46.398,72.68,60.896,67.405
2017-08-03,46.1825,72.15,61.3014,67.555
2017-08-02,46.5195,72.26,61.2242,67.27
2017-08-01,46.5415,72.58,61.6874,67.045
2017-07-31,46.525,72.7,61.6488,66.685
2017-07-28,47.0765,73.04,61.8708,66.46
2017-07-27,46.7045,73.16,61.4654,66.56
2017-07-26,47.39,74.05,59.6414,66.38
2017-07-25,47.535,74.19,60.1819,65.905
2017-07-24,49.017,73.6,60.3845,66.185
2017-07-21,48.646,73.79,60.4424,66.78
2017-07-20,48.4075,74.22,60.7416,66.26
2017-07-19,48.5445,73.86,60.4328,65.7
2017-07-18,48.27,73.3,60.2301,65.415
2017-07-17,47.671,73.35,60.4231,65.205
2017-07-14,47.7995,72.78,60.8574,65
2017-07-13,47.358,71.77,60.6934,64.62
2017-07-12,47.1915,71.15,60.5872,64.875
2017-07-11,46.5045,69.99,60.1626,64.345
2017-07-10,46.44,69.98,60.6355,64.33
2017-07-07,45.9295,69.46,60.9539,64.4951
2017-07-06,45.3345,68.57,60.896,64.405
2017-07-05,45.5855,69.08,61.919,64.465
2017-07-03,44.935,68.17,62.0252,64.755
2017-06-30,45.4365,68.93,61.8515,65.015
2017-06-29,45.8895,68.49,62.0927,65.155
2017-06-28,47.0245,69.8,62.8841,65.665
2017-06-27,46.3665,69.21,63.2508,66.235
2017-06-26,47.6135,70.53,63.6175,67.51
2017-06-23,48.2795,71.21,63.8492,66.985
2017-06-22,47.8545,70.26,63.714,67.24
2017-06-21,47.9725,70.27,63.1736,67.47
2017-06-20,47.5315,69.91,62.2761,67.975
2017-06-19,47.8685,70.87,61.4558,67.935
2017-06-16,46.989,70,60.7706,68.23
2017-06-15,47.1155,69.9,60.9829,67.94
2017-06-14,47.538,70.27,61.1566,67.545
2017-06-13,47.67,70.65,61.0601,67.135
2017-06-12,47.145,69.78,62.141,66.985
2017-06-09,47.4915,70.32,62.141,67.165
2017-06-08,49.1705,71.95,60.9925,67.1
2017-06-07,49.054,72.39,61.8225,67.605
2017-06-06,48.8285,72.52,62.4112,67.4
2017-06-05,49.184,72.28,62.7972,67.545
2017-06-02,48.78,71.76,63.1833,67.885
2017-06-01,48.3475,70.1,62.9806,67.72
2017-05-31,48.243,69.84,62.8358,67.275
2017-05-30,48.794,70.41,62.6139,66.935
2017-05-26,48.5735,69.96,62.6525,66.745
2017-05-25,48.477,69.62,62.7683,66.75
2017-05-24,47.748,68.77,62.6621,66.21
2017-05-23,47.441,68.68,62.2954,65.79
2017-05-22,47.093,68.45,61.8032,65.65
2017-05-19,46.7005,67.69,61.5523,65.075
2017-05-18,46.512,67.71,61.6584,64.845
2017-05-17,45.981,67.48,60.7995,64.635
2017-05-16,47.15,69.41,61.5619,64.395
2017-05-15,46.854,68.43,61.2917,64.925
2017-05-12,46.611,68.38,61.3496,64.69
2017-05-11,46.53,68.46,62.1796,64.39
2017-05-10,46.439,69.31,61.7067,64.289
2017-05-09,46.6085,69.04,61.0794,64.115
2017-05-08,46.715,68.94,61.7742,64.68
2017-05-05,46.3565,69,61.7356,64.72
2017-05-04,46.583,68.81,61.1663,64.28
2017-05-03,46.352,69.08,61.4075,64.08
2017-05-02,45.822,69.3,60.51,64.335
2017-05-01,45.6285,69.41,60.2012,64.295
2017-04-28,45.298,68.46,60.1529,64.63
2017-04-27,43.7125,68.27,60.3942,64.995
2017-04-26,43.5865,67.83,60.51,64.785
2017-04-25,43.615,67.92,60.124,64.93
2017-04-24,43.138,67.53,59.9696,64.995
2017-04-21,42.1595,66.4,59.7283,64.705
2017-04-20,42.0825,65.5,60.3652,64.315
2017-04-19,41.9105,65.04,60.4521,64.605
2017-04-18,41.841,65.39,60.095,65.075
2017-04-17,41.8585,65.48,60.6065,64.975
2017-04-13,41.178,64.95,60.4231,64.635
2017-04-12,41.216,65.23,60.8478,64.905
2017-04-11,41.1675,65.48,60.3942,64.485
2017-04-10,41.2365,65.53,60.3652,64.45
2017-04-07,41.2335,65.68,60.925,64.365
2017-04-06,41.394,65.73,61.0311,64.685
2017-04-05,41.5705,65.56,61.3496,64.745
2017-04-04,41.7285,65.73,61.4461,64.42
2017-04-03,41.9275,65.55,61.2531,64.2
2017-03-31,41.478,65.86,61.3207,64.21
2017-03-30,41.575,65.71,61.2338,64.02
2017-03-29,41.5705,65.47,61.4172,64.43
2017-03-28,41.046,65.29,61.1276,64.655
2017-03-27,40.9755,65.1,60.9829,64.6
2017-03-24,40.7215,64.98,60.9732,64.89
2017-03-23,40.879,64.87,61.0697,65.09
2017-03-22,41.4795,65.03,61.2821,65.24
2017-03-21,41.523,64.21,61.6777,65
2017-03-20,42.42,64.93,61.8708,64.1285
2017-03-17,42.606,64.87,61.6681,64.59
2017-03-16,42.439,64.64,61.9383,64.185
2017-03-15,42.36,64.75,62.4401,64.86
2017-03-14,42.281,64.41,61.9576,63.775
2017-03-13,42.277,64.71,61.9094,63.87
2017-03-10,42.1625,64.93,63.3087,63.705
2017-03-09,41.934,64.73,63.5886,63.17
2017-03-08,41.7685,64.99,63.5017,63.305
2017-03-07,41.5955,64.4,63.6561,64.285
2017-03-06,41.389,64.27,64.1483,64.31
2017-03-03,41.454,64.25,64.2545,64.5
2017-03-02,41.5315,64.01,63.7719,64.675
2017-03-01,41.762,64.94,63.8974,64.215
2017-02-28,41.1605,63.98,63.5693,64.725
2017-02-27,41.464,64.23,63.55,64.2
2017-02-24,41.432,64.62,63.8492,64.475
2017-02-23,41.5665,64.62,63.55,63.605
2017-02-22,41.538,64.36,63.0095,62.995
2017-02-21,41.583,64.49,63.1929,62.725
2017-02-17,41.4035,64.62,63.106,62.1
2017-02-16,41.208,64.52,62.9806,62.08
2017-02-15,40.949,64.53,62.8841,61.495
2017-02-14,41.0225,64.57,63.3666,61.67
2017-02-13,40.962,64.72,62.5077,62.115
2017-02-10,40.6835,64,61.9094,61.85
2017-02-09,40.478,64.06,62.141,61.43
2017-02-08,40.419,63.34,62.0734,61.89
2017-02-07,40.3485,63.43,61.9576,61.335
2017-02-06,40.067,63.64,62.6718,61.235
2017-02-03,40.0745,63.68,62.0445,61.39
2017-02-02,39.9265,63.17,61.9383,61.21
2017-02-01,39.7848,63.58,59.931,60.605
2017-01-31,39.8395,64.65,59.8248,61.685
2017-01-30,40.116,65.13,59.2844,60.675
2017-01-27,41.1655,65.78,59.5932,60.72
2017-01-26,41.6075,64.27,59.0624,60.76
2017-01-25,41.7835,63.68,58.9466,60.715
2017-01-24,41.1935,63.52,59.072,60.73
2017-01-23,40.9655,62.96,59.6511,60.71
2017-01-20,40.251,62.74,60.3459,60.97
2017-01-19,40.1088,62.3,58.2228,60.9
2017-01-18,40.3035,62.5,59.0334,61.45
2017-01-17,40.2305,62.53,59.3326,61.535
2017-01-13,40.394,62.7,60.1626,60.85
2017-01-12,40.318,62.61,60.0371,60.965
2017-01-11,40.3955,63.19,59.4774,60.865
2017-01-10,40.2395,62.62,57.8271,60.26
2017-01-09,40.3325,62.64,58.9659,60.385
2017-01-06,40.3075,62.84,58.1649,61.245
2017-01-05,39.701,62.3,58.0105,61.03
2017-01-04,39.345,62.3,58.0298,60.99
2017-01-03,39.307,62.58,58.0491,60.72
2016-12-30,38.591,62.14,56.8138,60.915
2016-12-29,39.1395,62.9,56.9778,61.26
2016-12-28,39.2525,62.99,57.1998,60.485
2016-12-27,39.5775,63.28,57.7016,61.08
2016-12-23,39.4955,63.24,57.4797,61
2016-12-22,39.563,63.55,57.499,61.04
2016-12-21,39.728,63.54,57.3542,60.835
2016-12-20,39.821,63.54,58.3868,61.62
2016-12-19,39.71,63.62,59.0045,61.56
2016-12-16,39.54,62.3,60.2591,61.345
2016-12-15,39.8925,62.58,60.1915,60.61
2016-12-14,39.8535,62.68,59.6414,60.21
2016-12-13,39.805,62.98,59.6318,61.445
2016-12-12,39.4635,62.17,59.5642,60.88
2016-12-09,39.4645,61.97,59.0913,60.3
2016-12-08,38.821,61.01,58.0201,59.74
2016-12-07,38.5595,61.37,57.9622,59.545
2016-12-06,37.9555,59.95,58.1745,58.73
2016-12-05,38.126,60.22,58.1456,58.825
2016-12-02,37.525,59.25,58.9948,58.72
2016-12-01,37.396,59.2,58.6378,58.25
2016-11-30,37.902,60.26,59.0527,58.725
2016-11-29,38.542,61.09,60.0178,60.65
2016-11-28,38.412,60.61,59.6414,60.435
2016-11-25,38.084,60.53,60.0371,59.285
2016-11-23,38.0495,60.4,59.487,58.495
2016-11-22,38.4135,61.12,59.5449,59.055
2016-11-21,38.46,60.86,60.124,58.8
2016-11-18,38.027,60.35,59.709,58.13
2016-11-17,38.5615,60.64,60.51,58.29
2016-11-16,38.224,59.65,60.4424,58.3
2016-11-15,37.9245,58.87,61.4268,58.675
2016-11-14,36.804,58.12,61.311,57.78
2016-11-11,37.701,59.02,61.7163,57.75
2016-11-10,38.128,58.7,62.6911,57.905
2016-11-09,39.2655,60.17,61.9383,59.35
2016-11-08,39.5255,60.47,58.3965,61.385
2016-11-07,39.126,60.42,57.9526,60.935
2016-11-04,38.101,58.71,56.7655,59.81
2016-11-03,38.1065,59.21,56.3891,60.02
2016-11-02,38.435,59.43,56.7848,59.87
2016-11-01,39.1805,59.8,57.2288,60.63
2016-10-31,39.227,59.92,56.669,61.785
2016-10-28,39.7685,59.87,56.7848,60.585
2016-10-27,39.7675,60.1,59.1493,60.365
2016-10-26,39.9535,60.63,58.7439,60.69
2016-10-25,40.3835,60.99,59.7862,60.565
2016-10-24,40.6555,61,58.6281,60.245
2016-10-21,39.9685,59.66,59.0624,60.005
2016-10-20,39.8485,57.25,59.7572,60.355
2016-10-19,40.078,57.53,59.709,60.39
2016-10-18,39.763,57.66,59.9213,60.51
2016-10-17,38.998,57.22,59.3712,60.03
2016-10-14,38.9265,57.42,59.9696,59.74
2016-10-13,38.9095,56.92,60.3266,60.01
2016-10-12,39.307,57.11,59.5063,59.28
2016-10-11,39.1535,57.19,59.7669,58.705
2016-10-10,39.297,58.04,61.6681,59.395
2016-10-07,38.754,57.8,60.5776,58.905
2016-10-06,38.843,57.74,60.4714,58.975
2016-10-05,38.8235,57.64,60.6065,58.98
2016-10-04,38.8215,57.24,60.2784,59.145
2016-10-03,38.628,57.42,60.3363,60.44
2016-09-30,38.8645,57.6,60.2301,61.285
2016-09-29,38.7505,57.4,59.7476,61.7
2016-09-28,39.078,58.03,61.089,62.59
2016-09-27,39.1505,57.95,60.3845,62.705
2016-09-26,38.7105,56.9,59.9792,63.475
2016-09-23,39.345,57.43,60.7609,64.065
2016-09-22,39.3605,57.82,60.8188,64.215
2016-09-21,38.811,57.76,60.51,63.8
2016-09-20,38.5705,56.81,59.7765,62.495
2016-09-19,38.285,56.93,59.1879,62.58
2016-09-16,38.444,57.25,60.1047,61.94
2016-09-15,38.588,57.19,60.2012,61.39
2016-09-14,38.1245,56.26,59.2072,60.91
2016-09-13,37.9845,56.53,59.6511,60.71
2016-09-12,38.451,57.05,60.9829,61.57
2016-09-09,37.983,56.21,60.3073,60.545
2016-09-08,38.766,57.43,61.0311,62.86
2016-09-07,39.0175,57.66,60.6741,62.635
2016-09-06,39.004,57.61,61.0311,62.565
2016-09-02,38.573,57.67,60.7802,61.9
2016-09-01,38.439,57.59,60.703,61.15
2016-08-31,38.3525,57.46,60.5969,61.395
2016-08-30,38.4545,57.89,60.5197,61.23
2016-08-29,38.6075,58.1,60.8092,61.84
2016-08-26,38.477,58.03,60.6548,61.36
2016-08-25,38.4705,58.17,60.1433,62.57
2016-08-24,38.482,57.95,60.539,62.595
2016-08-23,38.604,57.89,61.3593,62.585
2016-08-22,38.6075,57.67,61.3303,62.84
2016-08-19,38.771,57.62,61.1469,62.645
2016-08-18,38.875,57.6,61.4075,63.375
2016-08-17,38.9955,57.56,61.0794,62.605
2016-08-16,38.857,57.44,60.8381,61.77
2016-08-15,39.122,58.12,61.1083,62.53
2016-08-12,39.161,57.94,61.1373,63.455
2016-08-11,39.2425,58.3,61.4075,63.4
2016-08-10,39.234,58.02,60.4521,63.275
2016-08-09,39.213,58.2,60.3073,63.235
2016-08-08,39.088,58.06,60.6644,63.315
2016-08-05,39.111,57.96,61.6295,63.335
2016-08-04,38.5805,57.39,55.8198,64.185
2016-08-03,38.659,56.97,55.6364,64.28
2016-08-02,38.5535,56.58,56.2926,64.595
2016-08-01,38.644,56.58,56.6111,64.97
2016-07-29,38.4395,56.68,56.6111,65.005
2016-07-28,37.2955,56.21,56.3891,64.645
2016-07-27,37.0885,56.19,56.5532,64.39
2016-07-26,36.921,56.76,56.3216,65.185
2016-07-25,36.9885,56.73,56.5146,65.655
2016-07-22,37.137,56.57,56.7655,65.79
2016-07-21,36.9315,55.8,56.7366,64.95
2016-07-20,37.0595,55.91,56.7366,64.625
2016-07-19,36.848,53.09,56.6111,64.94
2016-07-18,36.689,53.96,56.9585,65.085
2016-07-15,35.9925,53.7,57.5472,64.945
2016-07-14,36.0475,53.74,57.5665,64.76
2016-07-13,35.849,53.51,57.47,65.21
2016-07-12,36.032,53.21,57.5183,64.73
2016-07-11,35.7545,52.59,57.2674,65.56
2016-07-08,35.2815,52.3,57.277,65.58
2016-07-07,34.768,51.38,56.7269,64.965
2016-07-06,34.8885,51.38,57.0936,66.155
2016-07-05,34.7245,51.17,55.9742,65.94
2016-07-01,34.9605,51.16,55.9163,65.56
2016-06-30,34.605,51.17,55.5978,65.635
2016-06-29,34.2055,50.54,55.0573,64.27
2016-06-28,34.002,49.44,53.6387,64.04
2016-06-27,33.413,48.43,53.3781,63.8
2016-06-24,33.761,49.83,53.9282,63.06
2016-06-23,35.0935,51.91,55.6653,62.965
2016-06-22,34.873,50.99,55.0477,62.785
2016-06-21,34.797,51.19,54.2853,63.065
2016-06-20,34.6855,50.07,54.1791,63.42
2016-06-17,34.586,50.13,53.9379,63.645
2016-06-16,35.518,50.39,55.4916,63.43
2016-06-15,35.946,49.69,54.1309,63.06
2016-06-14,35.9135,49.83,54.2853,63.5
2016-06-13,35.918,50.14,54.1502,63.205
2016-06-10,35.9705,51.48,54.8257,63.29
2016-06-09,36.429,51.62,55.1828,63.565
2016-06-08,36.414,52.04,55.6074,62.985
2016-06-07,35.8325,52.1,55.0091,62.59
2016-06-06,35.8275,52.13,55.1732,62.59
2016-06-03,36.117,51.79,54.6617,62.68
2016-06-02,36.52,52.48,54.8354,61.72
2016-06-01,36.7075,52.85,54.3625,61.705
2016-05-31,36.786,53,54.2949,61.49
2016-05-27,36.633,52.32,54.5073,61.15
2016-05-26,36.206,51.89,54.4204,60.985
2016-05-25,36.2635,52.12,54.5941,60.345
2016-05-24,36.0045,51.59,53.658,60.54
2016-05-23,35.212,50.03,53.0017,59.885
2016-05-20,35.487,50.62,53.1851,60.395
2016-05-19,35.016,50.32,52.6736,60.23
2016-05-18,35.3315,50.81,52.7605,59.705
2016-05-17,35.3115,50.51,52.4227,60.76
2016-05-16,35.8245,51.83,52.7412,61.855
2016-05-13,35.5415,51.08,51.9981,61.735
2016-05-12,35.6655,51.51,52.2297,61.99
2016-05-11,35.7645,51.05,52.413,61.695
2016-05-10,36.159,51.02,52.7701,61.54
2016-05-09,35.645,50.07,52.2104,61.43
2016-05-06,35.556,50.39,51.7278,61.095
2016-05-05,35.0715,49.94,52.2007,61.425
2016-05-04,34.785,49.87,52.8956,61.66
2016-05-03,34.618,49.78,53.1562,60.96
2016-05-02,34.9105,50.61,53.3685,60.965
2016-04-29,34.6505,49.87,52.9245,60.54
2016-04-28,34.551,49.9,53.7931,60.205
2016-04-27,35.292,50.94,54.3432,60.2
2016-04-26,35.407,51.44,54.0826,59.435
2016-04-25,36.1575,52.11,54.2563,59.29
2016-04-22,35.9385,51.78,54.7582,59.215
2016-04-21,37.957,55.78,54.6231,58.655
2016-04-20,37.6335,55.59,54.6038,59.96
2016-04-19,37.6965,56.39,54.874,61.43
2016-04-18,38.3305,56.46,54.5362,61.255
2016-04-15,37.95,55.65,54.1791,61.08
2016-04-14,37.66,55.36,54.4783,60.67
2016-04-13,37.586,55.35,54.0054,60.765
2016-04-12,37.1545,54.65,53.4071,61.145
2016-04-11,36.805,54.31,53.1272,60.72
2016-04-08,36.9575,54.42,53.4264,60.965
2016-04-07,37.014,54.46,53.4843,60.66
2016-04-06,37.2845,55.12,53.6869,60.64
2016-04-05,36.89,54.56,52.3455,60.695
2016-04-04,37.2645,55.43,52.4999,61.84
2016-04-01,37.4955,55.57,51.8244,62.145
2016-03-31,37.2475,55.23,51.0619,61.84
2016-03-30,37.5265,55.05,51.3611,61.56
2016-03-29,37.2385,54.71,51.4576,61.715
2016-03-28,36.6765,53.54,50.9847,60.76
2016-03-24,36.765,54.21,51.2164,60.925
2016-03-23,36.903,53.97,51.226,60.695
2016-03-22,37.0375,54.07,51.1778,60.8
2016-03-21,37.1045,53.86,50.9558,60.98
2016-03-18,36.88,53.49,50.425,61.06
2016-03-17,36.889,54.66,49.7301,61.465
2016-03-16,36.8045,54.35,50.1258,60.815
2016-03-15,36.4165,53.59,50.5891,60.215
2016-03-14,36.5245,53.17,51.226,60.085
2016-03-11,36.341,53.07,51.3418,60.05
2016-03-10,35.641,52.05,51.1874,59.95
2016-03-09,35.262,52.84,50.5312,59.865
2016-03-08,34.6985,51.65,50.618,59.555
2016-03-07,34.758,51.03,50.8014,59.03
2016-03-04,35.5445,52.03,50.2609,58.725
2016-03-03,35.621,52.35,50.2802,58.095
2016-03-02,35.9425,52.95,50.4443,57.75
2016-03-01,35.9405,52.58,49.9425,57.34
2016-02-29,34.8885,50.88,48.4563,57.58
2016-02-26,35.2535,51.3,48.8712,57.44
2016-02-25,35.2875,52.1,49.2187,59
2016-02-24,34.978,51.36,48.794,58.465
2016-02-23,34.7925,51.18,48.7747,58.16
2016-02-22,35.323,52.65,48.9967,58.135
2016-02-19,35.0455,51.82,48.3694,57.53
2016-02-18,34.8675,52.19,48.5624,57.885
2016-02-17,35.42,52.42,48.8326,57.005
2016-02-16,34.55,51.09,48.0413,57.155
2016-02-12,34.12,50.5,47.3175,56.795
2016-02-11,34.1555,49.69,47.1438,56.987
2016-02-10,34.206,49.71,47.8,57.96
2016-02-09,33.9055,49.28,47.4429,58
2016-02-08,34.137,49.41,47.1245,57.7575
2016-02-05,34.1785,50.16,47.6552,57.94
2016-02-04,35.4005,52,46.8928,57.815
2016-02-03,36.3475,52.16,48.3018,58.11
2016-02-02,38.2325,53,48.6493,57.385
2016-02-01,37.6,54.71,48.9774,57.165
2016-01-29,37.1475,55.09,48.9002,56.59
2016-01-28,36.548,52.055,47.4815,55.425
2016-01-27,34.9995,51.22,48.6107,54.525
2016-01-26,35.652,52.17,49.6529,54.415
2016-01-25,35.5835,51.79,49.1415,53.965
2016-01-22,36.2625,52.29,49.5564,54.535
2016-01-21,35.3295,50.48,49.1415,53.505
2016-01-20,34.9225,50.79,48.7844,53.54
2016-01-19,35.0895,50.56,49.5468,54.705
2016-01-15,34.7225,50.99,49.3538,53.915
2016-01-14,35.736,53.11,49.9907,54.49
2016-01-13,35.028,51.64,48.8905,53.635
2016-01-12,36.3035,52.78,49.9521,53.685
2016-01-11,35.8015,52.3,49.4599,53.995
2016-01-08,35.7235,52.33,49.2959,53.665
2016-01-07,36.3195,52.17,50.1451,53.68
2016-01-06,37.181,54.05,50.5891,54.095
2016-01-05,37.129,55.05,51.2936,54.175
2016-01-04,37.092,54.8,50.647,53.775
